Date,Timestamp,,Timestamp,Phase 1,Phase 2,Aggregated Current,Voltage,Aggregated Power,Delta,Appliances
07/07/2020,15:45:05,07/07/2020 15:45:05,1594136705.00,1.24,0.65,1.89,240,452.86,-5.07,Dryer  Status: ON 
07/07/2020,15:45:06,07/07/2020 15:45:06,1594136706.00,1.22,0.65,1.87,240,447.79,4.16,Dryer  Status: ON 
07/07/2020,15:45:08,07/07/2020 15:45:08,1594136708.00,1.23,0.66,1.88,240,451.94,-0.69,Dryer  Status: ON 
07/07/2020,15:45:09,07/07/2020 15:45:09,1594136709.00,1.22,0.66,1.88,240,451.26,1.81,Dryer  Status: ON 
07/07/2020,15:45:10,07/07/2020 15:45:10,1594136710.00,1.23,0.66,1.89,240,453.07,-2.70,Dryer  Status: ON 
07/07/2020,15:45:12,07/07/2020 15:45:12,1594136712.00,1.23,0.65,1.88,240,450.37,0.60,Dryer  Status: ON 
07/07/2020,15:45:13,07/07/2020 15:45:13,1594136713.00,1.23,0.65,1.88,240,450.97,0.15,Dryer  Status: ON 
07/07/2020,15:45:14,07/07/2020 15:45:14,1594136714.00,1.23,0.65,1.88,240,451.12,1.86,Dryer  Status: ON 
07/07/2020,15:45:15,07/07/2020 15:45:15,1594136715.00,1.24,0.65,1.89,240,452.97,-2.74,Dryer  Status: ON 
07/07/2020,15:45:17,07/07/2020 15:45:17,1594136717.00,1.23,0.64,1.88,240,450.24,3.10,Dryer  Status: ON 
07/07/2020,15:45:18,07/07/2020 15:45:18,1594136718.00,1.23,0.65,1.89,240,453.33,3.72,Dryer  Status: ON 
07/07/2020,15:45:19,07/07/2020 15:45:19,1594136719.00,1.24,0.66,1.90,240,457.06,-2.02,Dryer  Status: ON 
07/07/2020,15:45:21,07/07/2020 15:45:21,1594136721.00,1.23,0.66,1.90,240,455.03,-4.51,Dryer  Status: ON 
07/07/2020,15:45:22,07/07/2020 15:45:22,1594136722.00,1.22,0.65,1.88,240,450.53,4.61,Dryer  Status: ON 
07/07/2020,15:45:23,07/07/2020 15:45:23,1594136723.00,1.23,0.66,1.90,240,455.13,-17.62,Dryer  Status: ON 
07/07/2020,15:45:25,07/07/2020 15:45:25,1594136725.00,1.17,0.65,1.82,240,437.52,-105.78,Dryer  Status: ON 
07/07/2020,15:45:26,07/07/2020 15:45:26,1594136726.00,0.73,0.65,1.38,240,331.74,4.18,Dryer  Status: ON 
07/07/2020,15:45:27,07/07/2020 15:45:27,1594136727.00,0.74,0.66,1.40,240,335.92,146.97,Dryer  Status: ON 
07/07/2020,15:45:29,07/07/2020 15:45:29,1594136729.00,1.36,0.65,2.01,240,482.89,-34.18,Dryer  Status: ON 
07/07/2020,15:45:30,07/07/2020 15:45:30,1594136730.00,1.22,0.65,1.87,240,448.71,5.62,Dryer  Status: ON 
07/07/2020,15:45:31,07/07/2020 15:45:31,1594136731.00,1.23,0.66,1.89,240,454.33,-1.62,Dryer  Status: ON 
07/07/2020,15:45:33,07/07/2020 15:45:33,1594136733.00,1.23,0.65,1.89,240,452.70,-3.03,Dryer  Status: ON 
07/07/2020,15:45:34,07/07/2020 15:45:34,1594136734.00,1.22,0.65,1.87,240,449.67,7.09,Dryer  Status: ON 
07/07/2020,15:45:35,07/07/2020 15:45:35,1594136735.00,1.24,0.67,1.90,240,456.76,-5.20,Dryer  Status: ON 
07/07/2020,15:45:36,07/07/2020 15:45:36,1594136736.00,1.23,0.65,1.88,240,451.56,-2.80,Dryer  Status: ON 
07/07/2020,15:45:38,07/07/2020 15:45:38,1594136738.00,1.22,0.65,1.87,240,448.76,3.00,Dryer  Status: ON 
07/07/2020,15:45:39,07/07/2020 15:45:39,1594136739.00,1.23,0.65,1.88,240,451.76,2.92,Dryer  Status: ON 
07/07/2020,15:45:40,07/07/2020 15:45:40,1594136740.00,1.24,0.65,1.89,240,454.68,-3.54,Dryer  Status: ON 
07/07/2020,15:45:42,07/07/2020 15:45:42,1594136742.00,1.23,0.65,1.88,240,451.14,2.73,Dryer  Status: ON 
07/07/2020,15:45:43,07/07/2020 15:45:43,1594136743.00,1.24,0.65,1.89,240,453.87,-0.02,Dryer  Status: ON 
07/07/2020,15:45:44,07/07/2020 15:45:44,1594136744.00,1.24,0.66,1.89,240,453.85,0.00,Dryer  Status: ON 
07/07/2020,15:45:46,07/07/2020 15:45:46,1594136746.00,1.24,0.65,1.89,240,453.84,-4.87,Dryer  Status: ON 
07/07/2020,15:45:47,07/07/2020 15:45:47,1594136747.00,1.22,0.65,1.87,240,448.97,2.90,Dryer  Status: ON 
07/07/2020,15:45:48,07/07/2020 15:45:48,1594136748.00,1.22,0.66,1.88,240,451.87,2.02,Dryer  Status: ON 
07/07/2020,15:45:50,07/07/2020 15:45:50,1594136750.00,1.24,0.65,1.89,240,453.89,-0.05,Dryer  Status: ON 
07/07/2020,15:45:51,07/07/2020 15:45:51,1594136751.00,1.23,0.66,1.89,240,453.83,-1.49,Dryer  Status: ON 
07/07/2020,15:45:52,07/07/2020 15:45:52,1594136752.00,1.23,0.65,1.88,240,452.34,1.01,Dryer  Status: ON 
07/07/2020,15:45:54,07/07/2020 15:45:54,1594136754.00,1.23,0.66,1.89,240,453.35,1.83,Dryer  Status: ON 
07/07/2020,15:45:55,07/07/2020 15:45:55,1594136755.00,1.24,0.66,1.90,240,455.17,-3.90,Dryer  Status: ON 
07/07/2020,15:45:56,07/07/2020 15:45:56,1594136756.00,1.23,0.65,1.88,240,451.27,915.57,Dryer  Status: ON 
07/07/2020,15:45:57,07/07/2020 15:45:57,1594136757.00,5.04,0.65,5.70,240,1366.83,648.21,Dryer  Status: ON 
07/07/2020,15:45:59,07/07/2020 15:45:59,1594136759.00,7.75,0.65,8.40,240,2015.04,-38.17,Dryer  Status: ON 
07/07/2020,15:46:00,07/07/2020 15:46:00,1594136760.00,7.59,0.64,8.24,240,1976.88,-23.21,Dryer  Status: ON 
07/07/2020,15:46:02,07/07/2020 15:46:02,1594136762.00,7.51,0.63,8.14,240,1953.67,-5.46,Dryer  Status: ON 
07/07/2020,15:46:03,07/07/2020 15:46:03,1594136763.00,7.46,0.66,8.12,240,1948.20,-2.87,Dryer  Status: ON 
07/07/2020,15:46:04,07/07/2020 15:46:04,1594136764.00,7.46,0.65,8.11,240,1945.33,-10.45,Dryer  Status: ON 
07/07/2020,15:46:05,07/07/2020 15:46:05,1594136765.00,7.42,0.64,8.06,240,1934.87,-0.03,Dryer  Status: ON 
07/07/2020,15:46:07,07/07/2020 15:46:07,1594136767.00,7.42,0.64,8.06,240,1934.85,2.34,Dryer  Status: ON 
07/07/2020,15:46:08,07/07/2020 15:46:08,1594136768.00,7.41,0.66,8.07,240,1937.19,-1.60,Dryer  Status: ON 
07/07/2020,15:46:09,07/07/2020 15:46:09,1594136769.00,7.41,0.65,8.06,240,1935.59,-10.28,Dryer  Status: ON 
07/07/2020,15:46:11,07/07/2020 15:46:11,1594136771.00,7.38,0.64,8.02,240,1925.31,1.40,Dryer  Status: ON 
07/07/2020,15:46:12,07/07/2020 15:46:12,1594136772.00,7.39,0.64,8.03,240,1926.70,-6.10,Dryer  Status: ON 
07/07/2020,15:46:13,07/07/2020 15:46:13,1594136773.00,7.36,0.64,8.00,240,1920.61,-7.17,Dryer  Status: ON 
07/07/2020,15:46:15,07/07/2020 15:46:15,1594136775.00,7.33,0.64,7.97,240,1913.44,1.21,Dryer  Status: ON 
07/07/2020,15:46:16,07/07/2020 15:46:16,1594136776.00,7.34,0.64,7.98,240,1914.64,9.55,Dryer  Status: ON 
07/07/2020,15:46:17,07/07/2020 15:46:17,1594136777.00,7.36,0.66,8.02,240,1924.20,1.12,Dryer  Status: ON 
07/07/2020,15:46:19,07/07/2020 15:46:19,1594136779.00,7.38,0.64,8.02,240,1925.31,-13.44,Dryer  Status: ON 
07/07/2020,15:46:20,07/07/2020 15:46:20,1594136780.00,7.32,0.65,7.97,240,1911.87,3.96,Dryer  Status: ON 
07/07/2020,15:46:21,07/07/2020 15:46:21,1594136781.00,7.33,0.66,7.98,240,1915.83,10.93,Dryer  Status: ON 
07/07/2020,15:46:22,07/07/2020 15:46:22,1594136782.00,7.38,0.65,8.03,240,1926.76,-1.13,Dryer  Status: ON 
07/07/2020,15:46:24,07/07/2020 15:46:24,1594136784.00,7.38,0.65,8.02,240,1925.63,1.60,Dryer  Status: ON 
07/07/2020,15:46:25,07/07/2020 15:46:25,1594136785.00,7.38,0.65,8.03,240,1927.22,-133.04,Dryer  Status: ON 
07/07/2020,15:46:26,07/07/2020 15:46:26,1594136786.00,6.83,0.65,7.48,240,1794.18,-75.63,Dryer  Status: ON 
07/07/2020,15:46:28,07/07/2020 15:46:28,1594136788.00,6.52,0.64,7.16,240,1718.55,89.70,Dryer  Status: ON 
07/07/2020,15:46:29,07/07/2020 15:46:29,1594136789.00,6.90,0.64,7.53,240,1808.25,68.91,Dryer  Status: ON 
07/07/2020,15:46:30,07/07/2020 15:46:30,1594136790.00,7.17,0.65,7.82,240,1877.17,12.19,Dryer  Status: ON 
07/07/2020,15:46:32,07/07/2020 15:46:32,1594136792.00,7.23,0.65,7.87,240,1889.36,4.42,Dryer  Status: ON 
07/07/2020,15:46:33,07/07/2020 15:46:33,1594136793.00,7.25,0.64,7.89,240,1893.78,4.91,Dryer  Status: ON 
07/07/2020,15:46:34,07/07/2020 15:46:34,1594136794.00,7.27,0.64,7.91,240,1898.69,10.32,Dryer  Status: ON 
07/07/2020,15:46:36,07/07/2020 15:46:36,1594136796.00,7.30,0.65,7.95,240,1909.01,3.84,Dryer  Status: ON 
07/07/2020,15:46:37,07/07/2020 15:46:37,1594136797.00,7.32,0.65,7.97,240,1912.85,-3.12,Dryer  Status: ON 
07/07/2020,15:46:38,07/07/2020 15:46:38,1594136798.00,7.32,0.64,7.96,240,1909.72,1.51,Dryer  Status: ON 
07/07/2020,15:46:39,07/07/2020 15:46:39,1594136799.00,7.32,0.65,7.96,240,1911.23,7.32,Dryer  Status: ON 
07/07/2020,15:46:41,07/07/2020 15:46:41,1594136801.00,7.34,0.65,7.99,240,1918.56,-0.35,Dryer  Status: ON 
07/07/2020,15:46:42,07/07/2020 15:46:42,1594136802.00,7.35,0.65,7.99,240,1918.21,-5.73,Dryer  Status: ON 
07/07/2020,15:46:43,07/07/2020 15:46:43,1594136803.00,7.33,0.64,7.97,240,1912.47,8.66,Dryer  Status: ON 
07/07/2020,15:46:45,07/07/2020 15:46:45,1594136805.00,7.36,0.65,8.00,240,1921.13,6.53,Dryer  Status: ON 
07/07/2020,15:46:46,07/07/2020 15:46:46,1594136806.00,7.38,0.65,8.03,240,1927.66,0.56,Dryer  Status: ON 
07/07/2020,15:46:47,07/07/2020 15:46:47,1594136807.00,7.39,0.64,8.03,240,1928.22,-449.95,Dryer  Status: ON 
07/07/2020,15:46:49,07/07/2020 15:46:49,1594136809.00,5.51,0.65,6.16,240,1478.27,-1025.11,Dryer  Status: ON 
07/07/2020,15:46:50,07/07/2020 15:46:50,1594136810.00,1.24,0.65,1.89,240,453.16,0.49,Dryer  Status: ON 
07/07/2020,15:46:51,07/07/2020 15:46:51,1594136811.00,1.23,0.66,1.89,240,453.65,-4.90,Dryer  Status: ON 
07/07/2020,15:46:53,07/07/2020 15:46:53,1594136813.00,1.23,0.64,1.87,240,448.75,3.52,Dryer  Status: ON 
07/07/2020,15:46:54,07/07/2020 15:46:54,1594136814.00,1.23,0.66,1.88,240,452.27,5.14,Dryer  Status: ON 
07/07/2020,15:46:55,07/07/2020 15:46:55,1594136815.00,1.24,0.66,1.91,240,457.41,-2.95,Dryer  Status: ON 
07/07/2020,15:46:56,07/07/2020 15:46:56,1594136816.00,1.24,0.65,1.89,240,454.46,-2.33,Dryer  Status: ON 
07/07/2020,15:46:58,07/07/2020 15:46:58,1594136818.00,1.23,0.65,1.88,240,452.13,4.78,Dryer  Status: ON 
07/07/2020,15:46:59,07/07/2020 15:46:59,1594136819.00,1.24,0.66,1.90,240,456.91,-2.57,Dryer  Status: ON 
07/07/2020,15:47:00,07/07/2020 15:47:00,1594136820.00,1.24,0.66,1.89,240,454.33,-2.46,Dryer  Status: ON 
07/07/2020,15:47:02,07/07/2020 15:47:02,1594136822.00,1.24,0.65,1.88,240,451.87,-1.01,Dryer  Status: ON 
07/07/2020,15:47:03,07/07/2020 15:47:03,1594136823.00,1.22,0.66,1.88,240,450.86,3.15,Dryer  Status: ON 
07/07/2020,15:47:04,07/07/2020 15:47:04,1594136824.00,1.23,0.66,1.89,240,454.01,0.08,Dryer  Status: ON 
07/07/2020,15:47:06,07/07/2020 15:47:06,1594136826.00,1.23,0.66,1.89,240,454.10,-2.13,Dryer  Status: ON 
07/07/2020,15:47:07,07/07/2020 15:47:07,1594136827.00,1.23,0.65,1.88,240,451.96,1.84,Dryer  Status: ON 
07/07/2020,15:47:08,07/07/2020 15:47:08,1594136828.00,1.23,0.66,1.89,240,453.81,1.11,Dryer  Status: ON 
07/07/2020,15:47:10,07/07/2020 15:47:10,1594136830.00,1.24,0.65,1.90,240,454.92,-0.57,Dryer  Status: ON 
07/07/2020,15:47:11,07/07/2020 15:47:11,1594136831.00,1.25,0.65,1.89,240,454.35,-1.38,Dryer  Status: ON 
07/07/2020,15:47:12,07/07/2020 15:47:12,1594136832.00,1.24,0.65,1.89,240,452.97,3.70,Dryer  Status: ON 
07/07/2020,15:47:14,07/07/2020 15:47:14,1594136834.00,1.25,0.66,1.90,240,456.66,2.42,Dryer  Status: ON 
07/07/2020,15:47:15,07/07/2020 15:47:15,1594136835.00,1.25,0.66,1.91,240,459.08,1.09,Dryer  Status: ON 
07/07/2020,15:47:16,07/07/2020 15:47:16,1594136836.00,1.26,0.66,1.92,240,460.18,-8.69,Dryer  Status: ON 
07/07/2020,15:47:17,07/07/2020 15:47:17,1594136837.00,1.24,0.65,1.88,240,451.49,4.69,Dryer  Status: ON 
07/07/2020,15:47:19,07/07/2020 15:47:19,1594136839.00,1.24,0.66,1.90,240,456.18,-0.96,Dryer  Status: ON 
07/07/2020,15:47:20,07/07/2020 15:47:20,1594136840.00,1.24,0.66,1.90,240,455.22,-0.78,Dryer  Status: ON 
07/07/2020,15:47:21,07/07/2020 15:47:21,1594136841.00,1.25,0.64,1.89,240,454.45,-2.35,Dryer  Status: ON 
07/07/2020,15:47:23,07/07/2020 15:47:23,1594136843.00,1.23,0.65,1.88,240,452.10,4.35,Dryer  Status: ON 
07/07/2020,15:47:24,07/07/2020 15:47:24,1594136844.00,1.25,0.65,1.90,240,456.45,-0.62,Dryer  Status: ON 
07/07/2020,15:47:25,07/07/2020 15:47:25,1594136845.00,1.24,0.66,1.90,240,455.83,-36.60,Dryer  Status: ON 
07/07/2020,15:47:27,07/07/2020 15:47:27,1594136847.00,1.10,0.65,1.75,240,419.23,-87.44,Dryer  Status: ON 
07/07/2020,15:47:28,07/07/2020 15:47:28,1594136848.00,0.73,0.65,1.38,240,331.79,3.44,Dryer  Status: ON 
07/07/2020,15:47:29,07/07/2020 15:47:29,1594136849.00,0.73,0.66,1.40,240,335.23,152.66,Dryer  Status: ON 
07/07/2020,15:47:31,07/07/2020 15:47:31,1594136851.00,1.39,0.64,2.03,240,487.89,-34.72,Dryer  Status: ON 
07/07/2020,15:47:32,07/07/2020 15:47:32,1594136852.00,1.24,0.65,1.89,240,453.17,4.47,Dryer  Status: ON 
07/07/2020,15:47:33,07/07/2020 15:47:33,1594136853.00,1.25,0.66,1.91,240,457.64,-5.31,Dryer  Status: ON 
07/07/2020,15:47:35,07/07/2020 15:47:35,1594136855.00,1.23,0.65,1.88,240,452.33,-1.75,Dryer  Status: ON 
07/07/2020,15:47:36,07/07/2020 15:47:36,1594136856.00,1.23,0.65,1.88,240,450.57,3.18,Dryer  Status: ON 
07/07/2020,15:47:37,07/07/2020 15:47:37,1594136857.00,1.23,0.66,1.89,240,453.75,0.94,Dryer  Status: ON 
07/07/2020,15:47:38,07/07/2020 15:47:38,1594136858.00,1.24,0.66,1.89,240,454.69,-3.53,Dryer  Status: ON 
07/07/2020,15:47:40,07/07/2020 15:47:40,1594136860.00,1.24,0.64,1.88,240,451.16,1.85,Dryer  Status: ON 
07/07/2020,15:47:41,07/07/2020 15:47:41,1594136861.00,1.23,0.66,1.89,240,453.02,2.71,Dryer  Status: ON 
07/07/2020,15:47:42,07/07/2020 15:47:42,1594136862.00,1.24,0.66,1.90,240,455.73,-1.50,Dryer  Status: ON 
07/07/2020,15:47:44,07/07/2020 15:47:44,1594136864.00,1.24,0.66,1.89,240,454.23,-2.53,Dryer  Status: ON 
07/07/2020,15:47:45,07/07/2020 15:47:45,1594136865.00,1.23,0.65,1.88,240,451.70,4.25,Dryer  Status: ON 
07/07/2020,15:47:46,07/07/2020 15:47:46,1594136866.00,1.24,0.66,1.90,240,455.95,0.11,Dryer  Status: ON 
07/07/2020,15:47:48,07/07/2020 15:47:48,1594136868.00,1.24,0.66,1.90,240,456.06,-3.12,Dryer  Status: ON 
07/07/2020,15:47:49,07/07/2020 15:47:49,1594136869.00,1.24,0.65,1.89,240,452.94,-2.77,Dryer  Status: ON 
07/07/2020,15:47:50,07/07/2020 15:47:50,1594136870.00,1.23,0.64,1.88,240,450.17,4.64,Dryer  Status: ON 
07/07/2020,15:47:52,07/07/2020 15:47:52,1594136872.00,1.24,0.66,1.90,240,454.81,2.87,Dryer  Status: ON 
07/07/2020,15:47:53,07/07/2020 15:47:53,1594136873.00,1.25,0.66,1.91,240,457.69,-6.54,Dryer  Status: ON 
07/07/2020,15:47:54,07/07/2020 15:47:54,1594136874.00,1.24,0.64,1.88,240,451.15,0.61,Dryer  Status: ON 
07/07/2020,15:47:56,07/07/2020 15:47:56,1594136876.00,1.24,0.64,1.88,240,451.76,3.72,Dryer  Status: ON 
07/07/2020,15:47:57,07/07/2020 15:47:57,1594136877.00,1.24,0.66,1.90,240,455.48,-0.46,Dryer  Status: ON 
07/07/2020,15:47:58,07/07/2020 15:47:58,1594136878.00,1.25,0.65,1.90,240,455.02,1.13,Dryer  Status: ON 
07/07/2020,15:47:59,07/07/2020 15:47:59,1594136879.00,1.25,0.65,1.90,240,456.15,233.57,Dryer  Status: ON 
07/07/2020,15:48:01,07/07/2020 15:48:01,1594136881.00,2.22,0.65,2.87,240,689.72,1338.35,Dryer  Status: ON 
07/07/2020,15:48:02,07/07/2020 15:48:02,1594136882.00,7.80,0.65,8.45,240,2028.07,-54.13,Dryer  Status: ON 
07/07/2020,15:48:03,07/07/2020 15:48:03,1594136883.00,7.59,0.64,8.22,240,1973.94,-23.01,Dryer  Status: ON 
07/07/2020,15:48:05,07/07/2020 15:48:05,1594136885.00,7.48,0.64,8.13,240,1950.93,-5.42,Dryer  Status: ON 
07/07/2020,15:48:06,07/07/2020 15:48:06,1594136886.00,7.46,0.65,8.11,240,1945.51,-0.08,Dryer  Status: ON 
07/07/2020,15:48:07,07/07/2020 15:48:07,1594136887.00,7.46,0.65,8.11,240,1945.42,-4.16,Dryer  Status: ON 
07/07/2020,15:48:09,07/07/2020 15:48:09,1594136889.00,7.44,0.65,8.09,240,1941.26,-11.67,Dryer  Status: ON 
07/07/2020,15:48:10,07/07/2020 15:48:10,1594136890.00,7.39,0.65,8.04,240,1929.60,-3.35,Dryer  Status: ON 
07/07/2020,15:48:11,07/07/2020 15:48:11,1594136891.00,7.37,0.65,8.03,240,1926.25,-11.58,Dryer  Status: ON 
07/07/2020,15:48:13,07/07/2020 15:48:13,1594136893.00,7.34,0.63,7.98,240,1914.67,-2.22,Dryer  Status: ON 
07/07/2020,15:48:14,07/07/2020 15:48:14,1594136894.00,7.33,0.64,7.97,240,1912.45,3.99,Dryer  Status: ON 
07/07/2020,15:48:15,07/07/2020 15:48:15,1594136895.00,7.34,0.64,7.99,240,1916.44,-0.02,Dryer  Status: ON 
07/07/2020,15:48:17,07/07/2020 15:48:17,1594136897.00,7.33,0.65,7.99,240,1916.41,-4.64,Dryer  Status: ON 
07/07/2020,15:48:18,07/07/2020 15:48:18,1594136898.00,7.33,0.64,7.97,240,1911.78,0.67,Dryer  Status: ON 
07/07/2020,15:48:19,07/07/2020 15:48:19,1594136899.00,7.32,0.65,7.97,240,1912.45,2.87,Dryer  Status: ON 
07/07/2020,15:48:20,07/07/2020 15:48:20,1594136900.00,7.33,0.65,7.98,240,1915.32,-0.54,Dryer  Status: ON 
07/07/2020,15:48:22,07/07/2020 15:48:22,1594136902.00,7.33,0.65,7.98,240,1914.77,-2.46,Dryer  Status: ON 
07/07/2020,15:48:23,07/07/2020 15:48:23,1594136903.00,7.33,0.64,7.97,240,1912.32,2.15,Dryer  Status: ON 
07/07/2020,15:48:24,07/07/2020 15:48:24,1594136904.00,7.33,0.65,7.98,240,1914.47,6.48,Dryer  Status: ON 
07/07/2020,15:48:26,07/07/2020 15:48:26,1594136906.00,7.35,0.65,8.00,240,1920.95,1.52,Dryer  Status: ON 
07/07/2020,15:48:27,07/07/2020 15:48:27,1594136907.00,7.37,0.64,8.01,240,1922.47,-159.68,Dryer  Status: ON 
07/07/2020,15:48:28,07/07/2020 15:48:28,1594136908.00,6.71,0.64,7.34,240,1762.79,-44.25,Dryer  Status: ON 
07/07/2020,15:48:30,07/07/2020 15:48:30,1594136910.00,6.51,0.65,7.16,240,1718.54,115.56,Dryer  Status: ON 
07/07/2020,15:48:31,07/07/2020 15:48:31,1594136911.00,6.99,0.65,7.64,240,1834.10,44.84,Dryer  Status: ON 
07/07/2020,15:48:32,07/07/2020 15:48:32,1594136912.00,7.19,0.64,7.83,240,1878.94,11.81,Dryer  Status: ON 
07/07/2020,15:48:34,07/07/2020 15:48:34,1594136914.00,7.23,0.65,7.88,240,1890.76,14.02,Dryer  Status: ON 
07/07/2020,15:48:35,07/07/2020 15:48:35,1594136915.00,7.29,0.64,7.94,240,1904.77,13.97,Dryer  Status: ON 
07/07/2020,15:48:36,07/07/2020 15:48:36,1594136916.00,7.35,0.65,7.99,240,1918.75,7.05,Dryer  Status: ON 
07/07/2020,15:48:37,07/07/2020 15:48:37,1594136917.00,7.37,0.65,8.02,240,1925.80,-1.31,Dryer  Status: ON 
07/07/2020,15:48:39,07/07/2020 15:48:39,1594136919.00,7.37,0.65,8.02,240,1924.48,-1.89,Dryer  Status: ON 
07/07/2020,15:48:40,07/07/2020 15:48:40,1594136920.00,7.36,0.65,8.01,240,1922.60,-13.43,Dryer  Status: ON 
07/07/2020,15:48:41,07/07/2020 15:48:41,1594136921.00,7.32,0.63,7.95,240,1909.17,1.95,Dryer  Status: ON 
07/07/2020,15:48:43,07/07/2020 15:48:43,1594136923.00,7.32,0.65,7.96,240,1911.13,1.67,Dryer  Status: ON 
07/07/2020,15:48:44,07/07/2020 15:48:44,1594136924.00,7.33,0.64,7.97,240,1912.80,8.77,Dryer  Status: ON 
07/07/2020,15:48:45,07/07/2020 15:48:45,1594136925.00,7.35,0.65,8.01,240,1921.57,0.76,Dryer  Status: ON 
07/07/2020,15:48:47,07/07/2020 15:48:47,1594136927.00,7.37,0.64,8.01,240,1922.33,-0.16,Dryer  Status: ON 
07/07/2020,15:48:48,07/07/2020 15:48:48,1594136928.00,7.36,0.65,8.01,240,1922.18,3.96,Dryer  Status: ON 
07/07/2020,15:48:49,07/07/2020 15:48:49,1594136929.00,7.38,0.64,8.03,240,1926.13,2.49,Dryer  Status: ON 
07/07/2020,15:48:51,07/07/2020 15:48:51,1594136931.00,7.39,0.65,8.04,240,1928.62,-346.62,Dryer  Status: ON 
07/07/2020,15:48:52,07/07/2020 15:48:52,1594136932.00,5.95,0.64,6.59,240,1582.00,-1125.78,Dryer  Status: ON 
07/07/2020,15:48:53,07/07/2020 15:48:53,1594136933.00,1.24,0.66,1.90,240,456.22,-1.91,Dryer  Status: ON 
07/07/2020,15:48:55,07/07/2020 15:48:55,1594136935.00,1.24,0.65,1.89,240,454.30,-4.79,Dryer  Status: ON 
07/07/2020,15:48:56,07/07/2020 15:48:56,1594136936.00,1.23,0.64,1.87,240,449.52,6.15,Dryer  Status: ON 
07/07/2020,15:48:57,07/07/2020 15:48:57,1594136937.00,1.24,0.66,1.90,240,455.67,1.38,Dryer  Status: ON 
07/07/2020,15:48:58,07/07/2020 15:48:58,1594136938.00,1.25,0.66,1.90,240,457.06,-5.63,Dryer  Status: ON 
07/07/2020,15:49:00,07/07/2020 15:49:00,1594136940.00,1.24,0.64,1.88,240,451.43,3.05,Dryer  Status: ON 
07/07/2020,15:49:01,07/07/2020 15:49:01,1594136941.00,1.24,0.65,1.89,240,454.47,-0.44,Dryer  Status: ON 
07/07/2020,15:49:02,07/07/2020 15:49:02,1594136942.00,1.24,0.65,1.89,240,454.03,-1.77,Dryer  Status: ON 
07/07/2020,15:49:04,07/07/2020 15:49:04,1594136944.00,1.23,0.65,1.88,240,452.25,3.49,Dryer  Status: ON 
07/07/2020,15:49:05,07/07/2020 15:49:05,1594136945.00,1.24,0.66,1.90,240,455.75,1.13,Dryer  Status: ON 
07/07/2020,15:49:06,07/07/2020 15:49:06,1594136946.00,1.24,0.66,1.90,240,456.88,-2.39,Dryer  Status: ON 
07/07/2020,15:49:08,07/07/2020 15:49:08,1594136948.00,1.25,0.65,1.89,240,454.49,-1.29,Dryer  Status: ON 
07/07/2020,15:49:09,07/07/2020 15:49:09,1594136949.00,1.24,0.65,1.89,240,453.19,6.04,Dryer  Status: ON 
07/07/2020,15:49:10,07/07/2020 15:49:10,1594136950.00,1.25,0.66,1.91,240,459.24,-5.88,Dryer  Status: ON 
07/07/2020,15:49:12,07/07/2020 15:49:12,1594136952.00,1.24,0.65,1.89,240,453.35,-0.13,Dryer  Status: ON 
07/07/2020,15:49:13,07/07/2020 15:49:13,1594136953.00,1.23,0.65,1.89,240,453.22,2.32,Dryer  Status: ON 
07/07/2020,15:49:14,07/07/2020 15:49:14,1594136954.00,1.24,0.66,1.90,240,455.54,1.39,Dryer  Status: ON 
07/07/2020,15:49:16,07/07/2020 15:49:16,1594136956.00,1.24,0.66,1.90,240,456.93,-3.24,Dryer  Status: ON 
07/07/2020,15:49:17,07/07/2020 15:49:17,1594136957.00,1.25,0.64,1.89,240,453.70,2.17,Dryer  Status: ON 
07/07/2020,15:49:18,07/07/2020 15:49:18,1594136958.00,1.24,0.66,1.90,240,455.87,2.11,Dryer  Status: ON 
07/07/2020,15:49:19,07/07/2020 15:49:19,1594136959.00,1.26,0.65,1.91,240,457.98,-3.68,Dryer  Status: ON 
07/07/2020,15:49:21,07/07/2020 15:49:21,1594136961.00,1.25,0.65,1.89,240,454.30,0.41,Dryer  Status: ON 
07/07/2020,15:49:22,07/07/2020 15:49:22,1594136962.00,1.24,0.65,1.89,240,454.71,-0.04,Dryer  Status: ON 
07/07/2020,15:49:23,07/07/2020 15:49:23,1594136963.00,1.24,0.66,1.89,240,454.67,5.47,Dryer  Status: ON 
07/07/2020,15:49:25,07/07/2020 15:49:25,1594136965.00,1.26,0.65,1.92,240,460.13,-6.66,Dryer  Status: ON 
07/07/2020,15:49:26,07/07/2020 15:49:26,1594136966.00,1.23,0.66,1.89,240,453.47,1.66,Dryer  Status: ON 
07/07/2020,15:49:27,07/07/2020 15:49:27,1594136967.00,1.24,0.65,1.90,240,455.14,-52.26,Dryer  Status: ON 
07/07/2020,15:49:29,07/07/2020 15:49:29,1594136969.00,1.02,0.66,1.68,240,402.88,-71.14,Dryer  Status: ON 
07/07/2020,15:49:30,07/07/2020 15:49:30,1594136970.00,0.73,0.65,1.38,240,331.74,46.40,Dryer  Status: ON 
07/07/2020,15:49:31,07/07/2020 15:49:31,1594136971.00,0.93,0.65,1.58,240,378.14,79.55,Dryer  Status: ON 
07/07/2020,15:49:33,07/07/2020 15:49:33,1594136973.00,1.25,0.65,1.91,240,457.69,-3.11,Dryer  Status: ON 
