Meter,Date,Time,,Timestamp,Aggregated Current,Voltage,Aggregated Power,Delta,Appliances ,Mode
,02/07/2020,17:25:33,07/02/2020 17:25:33,1581096333,2.46,240,590.95,-4.97,Inverter Air Conditioner ON ( Daikin standard inverter Air  Conditioner),"16 Degree Celcius, Cold"
,02/07/2020,17:25:34,07/02/2020 17:25:34,1581096334,2.44,240,585.98,0.02,,
,02/07/2020,17:25:35,07/02/2020 17:25:35,1581096335,2.44,240,586.00,-6.93,,
,02/07/2020,17:25:37,07/02/2020 17:25:37,1581096337,2.41,240,579.08,23.35,,
,02/07/2020,17:25:38,07/02/2020 17:25:38,1581096338,2.51,240,602.43,-15.64,,
,02/07/2020,17:25:39,07/02/2020 17:25:39,1581096339,2.44,240,586.79,-4.22,,
,02/07/2020,17:25:40,07/02/2020 17:25:40,1581096340,2.43,240,582.57,-13.91,,
,02/07/2020,17:25:41,07/02/2020 17:25:41,1581096341,2.37,240,568.66,5.86,,
,02/07/2020,17:25:43,07/02/2020 17:25:43,1581096343,2.39,240,574.51,-10.49,,
,02/07/2020,17:25:44,07/02/2020 17:25:44,1581096344,2.35,240,564.02,13.56,,
,02/07/2020,17:25:45,07/02/2020 17:25:45,1581096345,2.41,240,577.58,2.09,,
,02/07/2020,17:25:46,07/02/2020 17:25:46,1581096346,2.42,240,579.67,9.08,,
,02/07/2020,17:25:47,07/02/2020 17:25:47,1581096347,2.45,240,588.75,-4.10,,
,02/07/2020,17:25:49,07/02/2020 17:25:49,1581096349,2.44,240,584.65,-13.11,,
,02/07/2020,17:25:50,07/02/2020 17:25:50,1581096350,2.38,240,571.54,5.64,,
,02/07/2020,17:25:51,07/02/2020 17:25:51,1581096351,2.40,240,577.18,0.56,,
,02/07/2020,17:25:52,07/02/2020 17:25:52,1581096352,2.41,240,577.74,9.33,,
,02/07/2020,17:25:53,07/02/2020 17:25:53,1581096353,2.45,240,587.07,-13.20,,
,02/07/2020,17:25:55,07/02/2020 17:25:55,1581096355,2.39,240,573.87,-2.65,,
,02/07/2020,17:25:56,07/02/2020 17:25:56,1581096356,2.38,240,571.22,-0.67,,
,02/07/2020,17:25:57,07/02/2020 17:25:57,1581096357,2.38,240,570.55,18.57,,
,02/07/2020,17:25:58,07/02/2020 17:25:58,1581096358,2.45,240,589.12,-7.38,,
,02/07/2020,17:25:59,07/02/2020 17:25:59,1581096359,2.42,240,581.74,-12.58,,
,02/07/2020,17:26:01,07/02/2020 17:26:01,1581096361,2.37,240,569.16,-7.60,,
,02/07/2020,17:26:02,07/02/2020 17:26:02,1581096362,2.34,240,561.56,23.62,,
,02/07/2020,17:26:03,07/02/2020 17:26:03,1581096363,2.44,240,585.19,-7.64,,
,02/07/2020,17:26:04,07/02/2020 17:26:04,1581096364,2.41,240,577.55,4.07,,
,02/07/2020,17:26:05,07/02/2020 17:26:05,1581096365,2.42,240,581.61,-11.73,,
,02/07/2020,17:26:07,07/02/2020 17:26:07,1581096367,2.37,240,569.88,11.61,,
,02/07/2020,17:26:08,07/02/2020 17:26:08,1581096368,2.42,240,581.50,-5.14,,
,02/07/2020,17:26:09,07/02/2020 17:26:09,1581096369,2.40,240,576.36,5.35,,
,02/07/2020,17:26:10,07/02/2020 17:26:10,1581096370,2.42,240,581.71,-5.19,,
,02/07/2020,17:26:11,07/02/2020 17:26:11,1581096371,2.40,240,576.52,13.43,,
,02/07/2020,17:26:13,07/02/2020 17:26:13,1581096373,2.46,240,589.95,-14.52,,
,02/07/2020,17:26:14,07/02/2020 17:26:14,1581096374,2.40,240,575.43,-6.21,,
,02/07/2020,17:26:15,07/02/2020 17:26:15,1581096375,2.37,240,569.21,6.87,,
,02/07/2020,17:26:16,07/02/2020 17:26:16,1581096376,2.40,240,576.09,6.48,,
,02/07/2020,17:26:17,07/02/2020 17:26:17,1581096377,2.43,240,582.56,-1.38,,
,02/07/2020,17:26:19,07/02/2020 17:26:19,1581096379,2.42,240,581.18,-5.76,,
,02/07/2020,17:26:20,07/02/2020 17:26:20,1581096380,2.40,240,575.42,-1.98,,
,02/07/2020,17:26:21,07/02/2020 17:26:21,1581096381,2.39,240,573.45,3.54,,
,02/07/2020,17:26:22,07/02/2020 17:26:22,1581096382,2.40,240,576.98,8.31,,
,02/07/2020,17:26:23,07/02/2020 17:26:23,1581096383,2.44,240,585.29,-5.50,,
,02/07/2020,17:26:25,07/02/2020 17:26:25,1581096385,2.42,240,579.79,-8.08,,
,02/07/2020,17:26:26,07/02/2020 17:26:26,1581096386,2.38,240,571.72,-8.50,,
,02/07/2020,17:26:27,07/02/2020 17:26:27,1581096387,2.35,240,563.21,25.53,,
,02/07/2020,17:26:28,07/02/2020 17:26:28,1581096388,2.45,240,588.74,-6.84,,
,02/07/2020,17:26:29,07/02/2020 17:26:29,1581096389,2.42,240,581.90,1.90,,
,02/07/2020,17:26:30,07/02/2020 17:26:30,1581096390,2.43,240,583.80,-19.18,,
,02/07/2020,17:26:32,07/02/2020 17:26:32,1581096392,2.35,240,564.62,16.15,,
,02/07/2020,17:26:33,07/02/2020 17:26:33,1581096393,2.42,240,580.77,1.90,,
,02/07/2020,17:26:34,07/02/2020 17:26:34,1581096394,2.43,240,582.67,-0.86,,
,02/07/2020,17:26:35,07/02/2020 17:26:35,1581096395,2.42,240,581.81,-4.30,,
,02/07/2020,17:26:36,07/02/2020 17:26:36,1581096396,2.41,240,577.51,3.14,,
,02/07/2020,17:26:38,07/02/2020 17:26:38,1581096398,2.42,240,580.65,-9.29,,
,02/07/2020,17:26:39,07/02/2020 17:26:39,1581096399,2.38,240,571.36,8.65,,
,02/07/2020,17:26:40,07/02/2020 17:26:40,1581096400,2.42,240,580.01,-3.10,,
,02/07/2020,17:26:41,07/02/2020 17:26:41,1581096401,2.40,240,576.91,9.95,,
,02/07/2020,17:26:42,07/02/2020 17:26:42,1581096402,2.45,240,586.87,-5.69,,
,02/07/2020,17:26:44,07/02/2020 17:26:44,1581096404,2.42,240,581.18,-10.13,,
,02/07/2020,17:26:45,07/02/2020 17:26:45,1581096405,2.38,240,571.05,2.66,,
,02/07/2020,17:26:46,07/02/2020 17:26:46,1581096406,2.39,240,573.71,9.96,,
,02/07/2020,17:26:47,07/02/2020 17:26:47,1581096407,2.43,240,583.66,5.88,,
,02/07/2020,17:26:48,07/02/2020 17:26:48,1581096408,2.46,240,589.54,-16.85,,
,02/07/2020,17:26:50,07/02/2020 17:26:50,1581096410,2.39,240,572.69,-3.00,,
,02/07/2020,17:26:51,07/02/2020 17:26:51,1581096411,2.37,240,569.69,4.32,,
,02/07/2020,17:26:52,07/02/2020 17:26:52,1581096412,2.39,240,574.02,17.07,,
,02/07/2020,17:26:53,07/02/2020 17:26:53,1581096413,2.46,240,591.09,-10.32,,
,02/07/2020,17:26:54,07/02/2020 17:26:54,1581096414,2.42,240,580.77,-7.07,,
,02/07/2020,17:26:56,07/02/2020 17:26:56,1581096416,2.39,240,573.70,-12.85,,
,02/07/2020,17:26:57,07/02/2020 17:26:57,1581096417,2.34,240,560.85,31.33,,
,02/07/2020,17:26:58,07/02/2020 17:26:58,1581096418,2.47,240,592.18,-10.72,,
,02/07/2020,17:26:59,07/02/2020 17:26:59,1581096419,2.42,240,581.46,43.24,,
,02/07/2020,17:27:00,07/02/2020 17:27:00,1581096420,2.60,240,624.70,-1.26,,
,02/07/2020,17:27:02,07/02/2020 17:27:02,1581096422,2.60,240,623.44,22.04,,
,02/07/2020,17:27:03,07/02/2020 17:27:03,1581096423,2.69,240,645.48,13.69,,
,02/07/2020,17:27:04,07/02/2020 17:27:04,1581096424,2.75,240,659.17,10.10,,
,02/07/2020,17:27:05,07/02/2020 17:27:05,1581096425,2.79,240,669.27,10.12,,
,02/07/2020,17:27:06,07/02/2020 17:27:06,1581096426,2.83,240,679.39,21.73,,
,02/07/2020,17:27:08,07/02/2020 17:27:08,1581096428,2.92,240,701.12,18.69,,
,02/07/2020,17:27:09,07/02/2020 17:27:09,1581096429,3.00,240,719.80,40.14,,
,02/07/2020,17:27:10,07/02/2020 17:27:10,1581096430,3.17,240,759.95,30.79,,
,02/07/2020,17:27:11,07/02/2020 17:27:11,1581096431,3.29,240,790.74,37.72,,
,02/07/2020,17:27:12,07/02/2020 17:27:12,1581096432,3.45,240,828.46,17.01,,
,02/07/2020,17:27:14,07/02/2020 17:27:14,1581096434,3.52,240,845.46,31.67,,
,02/07/2020,17:27:15,07/02/2020 17:27:15,1581096435,3.65,240,877.13,38.23,,
,02/07/2020,17:27:16,07/02/2020 17:27:16,1581096436,3.81,240,915.36,-346.16,,
,02/07/2020,17:27:17,07/02/2020 17:27:17,1581096437,2.37,240,569.20,5.76,Inverter Air Conditioner ON ( Daikin standard inverter Air  Conditioner),
,02/07/2020,17:27:18,07/02/2020 17:27:18,1581096438,2.40,240,574.96,-14.03,,
,02/07/2020,17:27:20,07/02/2020 17:27:20,1581096440,2.34,240,560.93,-3.89,,
,02/07/2020,17:27:21,07/02/2020 17:27:21,1581096441,2.32,240,557.04,-3.99,,
,02/07/2020,17:27:22,07/02/2020 17:27:22,1581096442,2.30,240,553.06,26.57,,
,02/07/2020,17:27:23,07/02/2020 17:27:23,1581096443,2.42,240,579.63,-12.27,,
,02/07/2020,17:27:24,07/02/2020 17:27:24,1581096444,2.36,240,567.35,-4.25,,
,02/07/2020,17:27:26,07/02/2020 17:27:26,1581096446,2.35,240,563.10,-14.09,,
,02/07/2020,17:27:27,07/02/2020 17:27:27,1581096447,2.29,240,549.00,24.58,,
,02/07/2020,17:27:28,07/02/2020 17:27:28,1581096448,2.39,240,573.58,-5.03,,
,02/07/2020,17:27:29,07/02/2020 17:27:29,1581096449,2.37,240,568.55,-5.15,,
,02/07/2020,17:27:30,07/02/2020 17:27:30,1581096450,2.35,240,563.41,-12.90,,
,02/07/2020,17:27:31,07/02/2020 17:27:31,1581096451,2.29,240,550.51,11.26,,
,02/07/2020,17:27:33,07/02/2020 17:27:33,1581096453,2.34,240,561.77,-10.26,,
,02/07/2020,17:27:34,07/02/2020 17:27:34,1581096454,2.30,240,551.51,3.77,,
,02/07/2020,17:27:35,07/02/2020 17:27:35,1581096455,2.31,240,555.28,2.23,,
,02/07/2020,17:27:36,07/02/2020 17:27:36,1581096456,2.32,240,557.51,1.74,,
,02/07/2020,17:27:38,07/02/2020 17:27:38,1581096458,2.33,240,559.24,-10.37,,
,02/07/2020,17:27:39,07/02/2020 17:27:39,1581096459,2.29,240,548.87,7.52,,
,02/07/2020,17:27:40,07/02/2020 17:27:40,1581096460,2.32,240,556.38,-2.58,,
,02/07/2020,17:27:41,07/02/2020 17:27:41,1581096461,2.31,240,553.80,4.13,,
,02/07/2020,17:27:42,07/02/2020 17:27:42,1581096462,2.32,240,557.93,-5.22,,
,02/07/2020,17:27:43,07/02/2020 17:27:43,1581096463,2.30,240,552.71,0.94,,
,02/07/2020,17:27:45,07/02/2020 17:27:45,1581096465,2.31,240,553.65,1.17,,
,02/07/2020,17:27:46,07/02/2020 17:27:46,1581096466,2.31,240,554.82,-0.44,,
,02/07/2020,17:27:47,07/02/2020 17:27:47,1581096467,2.31,240,554.38,6.03,,
,02/07/2020,17:27:48,07/02/2020 17:27:48,1581096468,2.34,240,560.41,-12.02,,
,02/07/2020,17:27:50,07/02/2020 17:27:50,1581096470,2.28,240,548.40,7.18,,
,02/07/2020,17:27:51,07/02/2020 17:27:51,1581096471,2.31,240,555.57,-6.92,,
,02/07/2020,17:27:52,07/02/2020 17:27:52,1581096472,2.29,240,548.66,23.04,,
,02/07/2020,17:27:53,07/02/2020 17:27:53,1581096473,2.38,240,571.70,-20.65,,
,02/07/2020,17:27:54,07/02/2020 17:27:54,1581096474,2.30,240,551.05,0.51,,
,02/07/2020,17:27:55,07/02/2020 17:27:55,1581096475,2.30,240,551.57,-5.40,,
,02/07/2020,17:27:57,07/02/2020 17:27:57,1581096477,2.28,240,546.17,20.24,,
,02/07/2020,17:27:58,07/02/2020 17:27:58,1581096478,2.36,240,566.40,-8.16,,
,02/07/2020,17:27:59,07/02/2020 17:27:59,1581096479,2.33,240,558.25,-10.87,,
,02/07/2020,17:28:00,07/02/2020 17:28:00,1581096480,2.28,240,547.38,-8.29,,
,02/07/2020,17:28:01,07/02/2020 17:28:01,1581096481,2.25,240,539.09,20.75,,
,02/07/2020,17:28:03,07/02/2020 17:28:03,1581096483,2.33,240,559.85,-4.74,,
,02/07/2020,17:28:04,07/02/2020 17:28:04,1581096484,2.31,240,555.11,-2.25,,
,02/07/2020,17:28:05,07/02/2020 17:28:05,1581096485,2.30,240,552.86,-11.60,,
,02/07/2020,17:28:06,07/02/2020 17:28:06,1581096486,2.26,240,541.26,11.69,,
,02/07/2020,17:28:07,07/02/2020 17:28:07,1581096487,2.30,240,552.95,6.90,,
,02/07/2020,17:28:09,07/02/2020 17:28:09,1581096489,2.33,240,559.85,3.90,,
,02/07/2020,17:28:10,07/02/2020 17:28:10,1581096490,2.35,240,563.75,-12.15,,
,02/07/2020,17:28:11,07/02/2020 17:28:11,1581096491,2.30,240,551.60,-8.35,,
,02/07/2020,17:28:12,07/02/2020 17:28:12,1581096492,2.26,240,543.25,19.46,,
,02/07/2020,17:28:13,07/02/2020 17:28:13,1581096493,2.34,240,562.71,-7.75,,
,02/07/2020,17:28:15,07/02/2020 17:28:15,1581096495,2.31,240,554.96,-3.85,,
,02/07/2020,17:28:16,07/02/2020 17:28:16,1581096496,2.30,240,551.12,-9.82,,
,02/07/2020,17:28:17,07/02/2020 17:28:17,1581096497,2.26,240,541.29,22.20,,
,02/07/2020,17:28:18,07/02/2020 17:28:18,1581096498,2.35,240,563.50,-2.55,,
,02/07/2020,17:28:19,07/02/2020 17:28:19,1581096499,2.34,240,560.95,-5.01,,
,02/07/2020,17:28:21,07/02/2020 17:28:21,1581096501,2.32,240,555.93,-15.03,,
,02/07/2020,17:28:22,07/02/2020 17:28:22,1581096502,2.25,240,540.90,18.55,,
,02/07/2020,17:28:23,07/02/2020 17:28:23,1581096503,2.33,240,559.46,-4.04,,
,02/07/2020,17:28:24,07/02/2020 17:28:24,1581096504,2.31,240,555.42,1.21,,
,02/07/2020,17:28:25,07/02/2020 17:28:25,1581096505,2.32,240,556.63,-6.23,,
,02/07/2020,17:28:27,07/02/2020 17:28:27,1581096507,2.29,240,550.40,6.78,,
,02/07/2020,17:28:28,07/02/2020 17:28:28,1581096508,2.32,240,557.18,-3.06,,
,02/07/2020,17:28:29,07/02/2020 17:28:29,1581096509,2.31,240,554.12,7.80,,
,02/07/2020,17:28:30,07/02/2020 17:28:30,1581096510,2.34,240,561.92,-8.57,,
,02/07/2020,17:28:31,07/02/2020 17:28:31,1581096511,2.31,240,553.35,10.09,,
,02/07/2020,17:28:32,07/02/2020 17:28:32,1581096512,2.35,240,563.43,-10.17,,
,02/07/2020,17:28:34,07/02/2020 17:28:34,1581096514,2.31,240,553.26,8.52,,
,02/07/2020,17:28:35,07/02/2020 17:28:35,1581096515,2.34,240,561.78,-5.42,,
,02/07/2020,17:28:36,07/02/2020 17:28:36,1581096516,2.32,240,556.36,2.46,,
,02/07/2020,17:28:37,07/02/2020 17:28:37,1581096517,2.33,240,558.82,-2.56,,
,02/07/2020,17:28:38,07/02/2020 17:28:38,1581096518,2.32,240,556.26,6.34,,
,02/07/2020,17:28:40,07/02/2020 17:28:40,1581096520,2.34,240,562.60,1482.83,,
,02/07/2020,17:28:41,07/02/2020 17:28:41,1581096521,8.52,240,2045.43,-458.00,Vacuum ON,
,02/07/2020,17:28:42,07/02/2020 17:28:42,1581096522,6.61,240,1587.44,-7.94,,
,02/07/2020,17:28:43,07/02/2020 17:28:43,1581096523,6.58,240,1579.50,9.33,,
,02/07/2020,17:28:44,07/02/2020 17:28:44,1581096524,6.62,240,1588.82,-3.06,,
,02/07/2020,17:28:46,07/02/2020 17:28:46,1581096526,6.61,240,1585.76,-19.18,,
,02/07/2020,17:28:47,07/02/2020 17:28:47,1581096527,6.53,240,1566.58,3.71,,
,02/07/2020,17:28:48,07/02/2020 17:28:48,1581096528,6.54,240,1570.29,-2.54,,
,02/07/2020,17:28:49,07/02/2020 17:28:49,1581096529,6.53,240,1567.75,13.19,,
,02/07/2020,17:28:50,07/02/2020 17:28:50,1581096530,6.59,240,1580.94,-16.50,,
,02/07/2020,17:28:52,07/02/2020 17:28:52,1581096532,6.52,240,1564.45,0.15,,
,02/07/2020,17:28:53,07/02/2020 17:28:53,1581096533,6.52,240,1564.60,-1.97,,
,02/07/2020,17:28:54,07/02/2020 17:28:54,1581096534,6.51,240,1562.63,11.84,,
,02/07/2020,17:28:55,07/02/2020 17:28:55,1581096535,6.56,240,1574.47,-15.13,,
,02/07/2020,17:28:56,07/02/2020 17:28:56,1581096536,6.50,240,1559.34,-0.88,,
,02/07/2020,17:28:58,07/02/2020 17:28:58,1581096538,6.49,240,1558.46,9.26,,
,02/07/2020,17:28:59,07/02/2020 17:28:59,1581096539,6.53,240,1567.72,2.31,,
,02/07/2020,17:29:00,07/02/2020 17:29:00,1581096540,6.54,240,1570.02,-27.34,,
,02/07/2020,17:29:01,07/02/2020 17:29:01,1581096541,6.43,240,1542.68,10.02,,
,02/07/2020,17:29:02,07/02/2020 17:29:02,1581096542,6.47,240,1552.70,13.68,,
,02/07/2020,17:29:04,07/02/2020 17:29:04,1581096544,6.53,240,1566.38,-1.05,,
,02/07/2020,17:29:05,07/02/2020 17:29:05,1581096545,6.52,240,1565.33,-10.17,,
,02/07/2020,17:29:06,07/02/2020 17:29:06,1581096546,6.48,240,1555.16,-10.70,,
,02/07/2020,17:29:07,07/02/2020 17:29:07,1581096547,6.44,240,1544.46,13.49,,
,02/07/2020,17:29:08,07/02/2020 17:29:08,1581096548,6.49,240,1557.94,8.03,,
,02/07/2020,17:29:10,07/02/2020 17:29:10,1581096550,6.52,240,1565.98,-5.37,,
,02/07/2020,17:29:11,07/02/2020 17:29:11,1581096551,6.50,240,1560.61,-18.95,,
,02/07/2020,17:29:12,07/02/2020 17:29:12,1581096552,6.42,240,1541.66,6.56,,
,02/07/2020,17:29:13,07/02/2020 17:29:13,1581096553,6.45,240,1548.21,13.29,,
,02/07/2020,17:29:14,07/02/2020 17:29:14,1581096554,6.51,240,1561.50,1.91,,
,02/07/2020,17:29:16,07/02/2020 17:29:16,1581096556,6.51,240,1563.41,-16.80,,
,02/07/2020,17:29:17,07/02/2020 17:29:17,1581096557,6.44,240,1546.61,1.97,,
,02/07/2020,17:29:18,07/02/2020 17:29:18,1581096558,6.45,240,1548.58,10.00,,
,02/07/2020,17:29:19,07/02/2020 17:29:19,1581096559,6.49,240,1558.58,6.22,,
,02/07/2020,17:29:20,07/02/2020 17:29:20,1581096560,6.52,240,1564.80,-20.08,,
,02/07/2020,17:29:22,07/02/2020 17:29:22,1581096562,6.44,240,1544.72,0.71,,
,02/07/2020,17:29:23,07/02/2020 17:29:23,1581096563,6.44,240,1545.43,9.73,,
,02/07/2020,17:29:24,07/02/2020 17:29:24,1581096564,6.48,240,1555.16,5.70,,
,02/07/2020,17:29:25,07/02/2020 17:29:25,1581096565,6.50,240,1560.86,-16.23,,
,02/07/2020,17:29:26,07/02/2020 17:29:26,1581096566,6.44,240,1544.62,-0.98,,
,02/07/2020,17:29:27,07/02/2020 17:29:27,1581096567,6.43,240,1543.65,11.36,,
,02/07/2020,17:29:29,07/02/2020 17:29:29,1581096569,6.48,240,1555.00,4.18,,
,02/07/2020,17:29:30,07/02/2020 17:29:30,1581096570,6.50,240,1559.18,-10.19,,
,02/07/2020,17:29:31,07/02/2020 17:29:31,1581096571,6.45,240,1549.00,-13.68,,
,02/07/2020,17:29:32,07/02/2020 17:29:32,1581096572,6.40,240,1535.31,9.41,,
,02/07/2020,17:29:33,07/02/2020 17:29:33,1581096573,6.44,240,1544.73,7.80,,
,02/07/2020,17:29:35,07/02/2020 17:29:35,1581096575,6.47,240,1552.53,-8.14,,
,02/07/2020,17:29:36,07/02/2020 17:29:36,1581096576,6.43,240,1544.39,-20.73,,
,02/07/2020,17:29:37,07/02/2020 17:29:37,1581096577,6.35,240,1523.67,17.09,,
,02/07/2020,17:29:38,07/02/2020 17:29:38,1581096578,6.42,240,1540.75,11.08,,
,02/07/2020,17:29:39,07/02/2020 17:29:39,1581096579,6.47,240,1551.83,0.61,,
,02/07/2020,17:29:41,07/02/2020 17:29:41,1581096581,6.47,240,1552.45,-17.84,,
,02/07/2020,17:29:42,07/02/2020 17:29:42,1581096582,6.39,240,1534.61,6.35,,
,02/07/2020,17:29:43,07/02/2020 17:29:43,1581096583,6.42,240,1540.96,12.71,,
,02/07/2020,17:29:44,07/02/2020 17:29:44,1581096584,6.47,240,1553.67,2.97,,
,02/07/2020,17:29:45,07/02/2020 17:29:45,1581096585,6.49,240,1556.64,-21.28,,
,02/07/2020,17:29:47,07/02/2020 17:29:47,1581096587,6.40,240,1535.36,12.31,,
,02/07/2020,17:29:48,07/02/2020 17:29:48,1581096588,6.45,240,1547.67,6.08,,
,02/07/2020,17:29:49,07/02/2020 17:29:49,1581096589,6.47,240,1553.75,-3.29,,
,02/07/2020,17:29:50,07/02/2020 17:29:50,1581096590,6.46,240,1550.46,-22.69,,
,02/07/2020,17:29:51,07/02/2020 17:29:51,1581096591,6.37,240,1527.77,13.17,,
,02/07/2020,17:29:53,07/02/2020 17:29:53,1581096593,6.42,240,1540.95,11.07,,
,02/07/2020,17:29:54,07/02/2020 17:29:54,1581096594,6.47,240,1552.02,-3.55,,
,02/07/2020,17:29:55,07/02/2020 17:29:55,1581096595,6.45,240,1548.47,-17.82,,
,02/07/2020,17:29:56,07/02/2020 17:29:56,1581096596,6.38,240,1530.65,6.19,,
,02/07/2020,17:29:57,07/02/2020 17:29:57,1581096597,6.40,240,1536.83,14.48,,
,02/07/2020,17:29:59,07/02/2020 17:29:59,1581096599,6.46,240,1551.31,-5.63,,
,02/07/2020,17:30:00,07/02/2020 17:30:00,1581096600,6.44,240,1545.68,-17.85,,
,02/07/2020,17:30:01,07/02/2020 17:30:01,1581096601,6.37,240,1527.83,-2.69,,
,02/07/2020,17:30:02,07/02/2020 17:30:02,1581096602,6.35,240,1525.15,25.10,,
,02/07/2020,17:30:03,07/02/2020 17:30:03,1581096603,6.46,240,1550.25,-5.75,,
,02/07/2020,17:30:05,07/02/2020 17:30:05,1581096605,6.44,240,1544.49,-13.30,,
,02/07/2020,17:30:06,07/02/2020 17:30:06,1581096606,6.38,240,1531.20,-5.44,,
,02/07/2020,17:30:07,07/02/2020 17:30:07,1581096607,6.36,240,1525.75,30.57,,
,02/07/2020,17:30:08,07/02/2020 17:30:08,1581096608,6.48,240,1556.32,-10.51,,
,02/07/2020,17:30:09,07/02/2020 17:30:09,1581096609,6.44,240,1545.82,-19.47,,
,02/07/2020,17:30:11,07/02/2020 17:30:11,1581096611,6.36,240,1526.34,-0.27,,
,02/07/2020,17:30:12,07/02/2020 17:30:12,1581096612,6.36,240,1526.08,28.06,,
,02/07/2020,17:30:13,07/02/2020 17:30:13,1581096613,6.48,240,1554.14,-13.42,,
,02/07/2020,17:30:14,07/02/2020 17:30:14,1581096614,6.42,240,1540.72,-206.74,,
,02/07/2020,17:30:15,07/02/2020 17:30:15,1581096615,5.56,240,1333.98,-772.16,,
,02/07/2020,17:30:17,07/02/2020 17:30:17,1581096617,2.34,240,561.82,15.59,Vacuum OFF,
,02/07/2020,17:30:18,07/02/2020 17:30:18,1581096618,2.41,240,577.41,-17.01,,
,02/07/2020,17:30:19,07/02/2020 17:30:19,1581096619,2.34,240,560.40,3.06,,
,02/07/2020,17:30:20,07/02/2020 17:30:20,1581096620,2.35,240,563.46,-3.40,,
,02/07/2020,17:30:21,07/02/2020 17:30:21,1581096621,2.33,240,560.06,17.85,,
,02/07/2020,17:30:23,07/02/2020 17:30:23,1581096623,2.41,240,577.91,-18.88,,
,02/07/2020,17:30:24,07/02/2020 17:30:24,1581096624,2.33,240,559.03,2.46,,
,02/07/2020,17:30:25,07/02/2020 17:30:25,1581096625,2.34,240,561.49,0.40,,
,02/07/2020,17:30:26,07/02/2020 17:30:26,1581096626,2.34,240,561.88,10.96,,
,02/07/2020,17:30:27,07/02/2020 17:30:27,1581096627,2.39,240,572.84,-12.06,,
,02/07/2020,17:30:28,07/02/2020 17:30:28,1581096628,2.34,240,560.78,3.33,,
,02/07/2020,17:30:30,07/02/2020 17:30:30,1581096630,2.35,240,564.12,0.91,,
,02/07/2020,17:30:31,07/02/2020 17:30:31,1581096631,2.35,240,565.02,3.58,,
,02/07/2020,17:30:32,07/02/2020 17:30:32,1581096632,2.37,240,568.61,-0.75,,
,02/07/2020,17:30:33,07/02/2020 17:30:33,1581096633,2.37,240,567.86,1.25,,
,02/07/2020,17:30:34,07/02/2020 17:30:34,1581096634,2.37,240,569.11,4.37,,
,02/07/2020,17:30:36,07/02/2020 17:30:36,1581096636,2.39,240,573.48,-16.57,,
,02/07/2020,17:30:37,07/02/2020 17:30:37,1581096637,2.32,240,556.91,13.05,,
,02/07/2020,17:30:38,07/02/2020 17:30:38,1581096638,2.37,240,569.96,-2.53,,
,02/07/2020,17:30:39,07/02/2020 17:30:39,1581096639,2.36,240,567.43,1.96,,
,02/07/2020,17:30:40,07/02/2020 17:30:40,1581096640,2.37,240,569.39,-18.93,,
,02/07/2020,17:30:42,07/02/2020 17:30:42,1581096642,2.29,240,550.46,21.48,,
,02/07/2020,17:30:43,07/02/2020 17:30:43,1581096643,2.38,240,571.94,-4.75,,
,02/07/2020,17:30:44,07/02/2020 17:30:44,1581096644,2.36,240,567.20,-1.45,,
,02/07/2020,17:30:45,07/02/2020 17:30:45,1581096645,2.36,240,565.74,-14.91,,
,02/07/2020,17:30:46,07/02/2020 17:30:46,1581096646,2.30,240,550.84,26.15,,
,02/07/2020,17:30:48,07/02/2020 17:30:48,1581096648,2.40,240,576.98,-8.82,,
,02/07/2020,17:30:49,07/02/2020 17:30:49,1581096649,2.37,240,568.16,-6.33,,
,02/07/2020,17:30:50,07/02/2020 17:30:50,1581096650,2.34,240,561.83,-5.05,,
,02/07/2020,17:30:51,07/02/2020 17:30:51,1581096651,2.32,240,556.78,17.63,,
,02/07/2020,17:30:52,07/02/2020 17:30:52,1581096652,2.39,240,574.41,-6.68,,
,02/07/2020,17:30:54,07/02/2020 17:30:54,1581096654,2.37,240,567.73,-8.51,,
,02/07/2020,17:30:55,07/02/2020 17:30:55,1581096655,2.33,240,559.22,15.26,,
,02/07/2020,17:30:56,07/02/2020 17:30:56,1581096656,2.39,240,574.47,6.99,,
,02/07/2020,17:30:57,07/02/2020 17:30:57,1581096657,2.42,240,581.47,1.00,,
,02/07/2020,17:30:58,07/02/2020 17:30:58,1581096658,2.43,240,582.46,-10.05,,
,02/07/2020,17:31:00,07/02/2020 17:31:00,1581096660,2.39,240,572.41,-2.91,,
,02/07/2020,17:31:01,07/02/2020 17:31:01,1581096661,2.37,240,569.49,-5.11,,
,02/07/2020,17:31:02,07/02/2020 17:31:02,1581096662,2.35,240,564.38,-564.38,,
,,,,,,,,,,
